Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1993:Q3,BabyBoom,6597830,8930496,2924347,964516,917595,1338495,665803,870466,1249275,2332666,1797278,475729,59659
1993:Q3,GenX,407649,678361,239838,161857,44759,53785,36472,23646,118004,270712,149252,119026,2434
1993:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q4,Silent,18244304,19656448,4735872,1143210,2752233,3403487,890472,2264403,4466771,1412144,1004830,255103,152211
1993:Q4,BabyBoom,6845795,9236342,3003433,981130,990178,1388987,696255,905063,1271296,2390547,1829056,499056,62435
1993:Q4,GenX,449855,749929,271952,177738,54289,58113,38577,25702,123558,300074,165292,132010,2772
1993:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q1,Silent,18263039,19653448,4752853,1129938,2685753,3418279,883047,2278709,4504869,1390408,992346,245647,152415
1994:Q1,BabyBoom,6941246,9367388,3011740,999482,914051,1438620,718183,950603,1334709,2426141,1861561,499430,65150
1994:Q1,GenX,499418,816834,328550,196616,30541,62349,37747,32134,128897,317416,175562,138799,3055
1994:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q2,Silent,18282370,19672912,4750125,1132445,2661933,3433366,882931,2291097,4521014,1390541,988091,249343,153107
1994:Q2,BabyBoom,7084942,9561584,3084448,1014202,875347,1486952,748336,994670,1357630,2476643,1890426,518079,68138
1994:Q2,GenX,513569,864232,362993,212901,13453,66376,40425,38166,129918,350663,196105,151158,3400
1994:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q3,Silent,18358846,19747947,4723450,1145345,2708191,3449366,887722,2296561,4537313,1389101,982880,254967,151254
1994:Q3,BabyBoom,7348463,9880408,3195664,1024945,900824,1539064,790851,1028089,1400971,2531945,1922018,539732,70195
1994:Q3,GenX,523312,908320,374985,226209,10539,71255,47653,39435,138244,385009,216151,165254,3604
1994:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q4,Silent,18395428,19800415,4701151,1148996,2702161,3465792,876328,2306224,4599763,1404987,978743,267107,159137
1994:Q4,BabyBoom,7525143,10118958,3267540,1034927,878210,1585695,796527,1068855,1487205,2593815,1948405,570886,74524
1994:Q4,GenX,518226,944492,397674,240240,0,75013,40906,43990,146669,426267,238792,183175,4300
1994:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q1,Silent,18573287,19956048,4681133,1152354,2824273,3483860,887479,2313114,4613834,1382761,967706,259604,155451
1995:Q1,BabyBoom,7814635,10436700,3317662,1050229,973100,1641540,850481,1104512,1499176,2622066,1971945,573443,76678
1995:Q1,GenX,581268,1029577,426142,258116,9215,80948,53162,45975,156019,448309,252275,191499,4535
1995:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q2,Silent,18719366,20098308,4639970,1167268,2951823,3503203,898268,2318057,4619720,1378942,959058,263490,156394
1995:Q2,BabyBoom,8186612,10871894,3455824,1051543,1076717,1703633,911135,1135480,1537562,2685282,2012445,592675,80162
1995:Q2,GenX,602243,1081083,418218,265508,26764,88166,68184,45254,168989,478840,266799,206961,5080
1995:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q3,Silent,18845655,20236687,4543712,1175465,3104062,3523823,914025,2327484,4648116,1391032,955591,270059,165382
1995:Q3,BabyBoom,8462749,11207805,3483254,1054634,1205777,1761341,975489,1173706,1553605,2745057,2044548,615635,84874
1995:Q3,GenX,597170,1116716,386171,274890,52685,94604,86632,48250,173483,519546,289632,223905,6009
1995:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q4,Silent,19109559,20511759,4559198,1176713,3270312,3541995,930592,2324098,4708851,1402200,952693,286175,163332
1995:Q4,BabyBoom,8810637,11611023,3524915,1069168,1349009,1814277,1029670,1219517,1604467,2800386,2072006,637640,90740
1995:Q4,GenX,669755,1215906,409064,283373,81861,103829,93262,58995,185521,546151,295226,244345,6580
1995:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q1,Silent,19291993,20705184,4591412,1178126,3375767,3561505,946246,2317376,4734752,1413191,955819,281453,175919
1996:Q1,BabyBoom,9114171,11950132,3559103,1088682,1429453,1860667,1083216,1255409,1673602,2835961,2114828,628602,92531
1996:Q1,GenX,748739,1315189,446593,295616,93752,111731,99338,64590,203570,566450,307659,252152,6639
1996:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q2,Silent,19421371,20851195,4604239,1184352,3475597,3582426,956162,2306313,4742105,1429824,962730,289886,177208
1996:Q2,BabyBoom,9389298,12268069,3638182,1096336,1502682,1905392,1123486,1279679,1722313,2878771,2140912,638996,98863
1996:Q2,GenX,744245,1347262,454156,298143,103915,119459,98286,63323,209980,603017,328019,267697,7301
1996:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q3,Silent,19480235,20925804,4625835,1190863,3505763,3604584,969185,2298804,4730771,1445569,970979,297903,176687
1996:Q3,BabyBoom,9613299,12532472,3701471,1109652,1505777,1948633,1169551,1308774,1788614,2919173,2167268,648741,103164
1996:Q3,GenX,742492,1383833,471567,304705,92627,126979,99754,65049,223152,641341,350590,283203,7548
1996:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q4,Silent,19732877,21197199,4667940,1184718,3628095,3627501,1011043,2310237,4767664,1464322,975818,308987,179517
1996:Q4,BabyBoom,9927161,12890417,3695102,1126847,1599086,1978304,1261659,1374383,1855036,2963257,2196190,663276,103791
1996:Q4,GenX,867045,1542123,526671,316428,109266,130653,132645,91059,235401,675078,366124,301615,7339
1996:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q1,Silent,19761537,21228397,4695022,1186505,3667734,3651594,1014336,2324298,4688907,1466860,980803,300505,185552
1997:Q1,BabyBoom,10097866,13075268,3717367,1143949,1610434,2019413,1289899,1443116,1851090,2977403,2216750,648542,112111
1997:Q1,GenX,915491,1611808,560014,326646,99881,137633,122482,120354,244798,696317,382919,305128,8270
1997:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q2,Silent,20224849,21710795,4718907,1192567,4042115,3676496,1054999,2322670,4703041,1485946,987211,305281,193454
1997:Q2,BabyBoom,10753758,13769143,3803116,1149045,1952723,2073781,1430557,1479825,1880096,3015385,2242838,653953,118594
1997:Q2,GenX,1077010,1806660,571536,325428,199252,148696,177938,128622,255188,729651,401875,318804,8972
1997:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q3,Silent,20549646,22062027,4740006,1202175,4269878,3701607,1086302,2328498,4733560,1512380,1000161,310915,201304
1997:Q3,BabyBoom,11270380,14331040,3886188,1160014,2152013,2124537,1545997,1530738,1931553,3060660,2283888,661157,115615
1997:Q3,GenX,1185318,1960562,580442,327871,254200,158716,221810,146957,270566,775244,432959,333733,8552
1997:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q4,Silent,20726638,22259026,4797420,1194612,4353752,3726602,1087035,2351337,4748268,1532389,1006837,320253,205299
1997:Q4,BabyBoom,11533350,14622710,3880895,1181197,2208395,2161901,1563088,1614322,2012912,3089360,2289828,673411,126121
1997:Q4,GenX,1289032,2106677,656909,342218,261154,164326,204713,189201,288156,817645,457573,350502,9570
1997:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q1,Silent,21310418,22849628,4843688,1200719,4766521,3751565,1125121,2354675,4807339,1539209,1015983,311786,211440
1998:Q1,BabyBoom,12320081,15417827,3975933,1193883,2601134,2236349,1708825,1661262,2040440,3097746,2306018,659543,132185
1998:Q1,GenX,1533436,2383743,692578,345535,387034,181944,270799,205534,300320,850307,487489,352714,10104
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,21520866,23084313,4911445,1204802,4853349,3754196,1126683,2355949,4877889,1563447,1024808,321351,217288
1998:Q2,BabyBoom,12693623,15852854,4078859,1210700,2666116,2329691,1750178,1705825,2111485,3159232,2349846,674289,135097
1998:Q2,GenX,1599351,2495329,752761,352253,398074,197108,264173,219890,311070,895978,513485,372104,10389
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,21230866,22805983,4940050,1230433,4504982,3756150,1094411,2353223,4926735,1575117,1033776,327593,213748
1998:Q3,BabyBoom,12643241,15855431,4293888,1220161,2289491,2405595,1670569,1745018,2230709,3212191,2387966,684476,139749
1998:Q3,GenX,1320786,2262775,735319,346177,246667,206126,168728,229661,330097,941989,543098,388649,10242
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,21790864,23365301,5035543,1213395,4993074,3726821,1139779,2378029,4878660,1574437,1031674,327067,215696
1998:Q4,BabyBoom,13655913,16956583,4347630,1249624,2852625,2546807,1862944,1769002,2327951,3300670,2448249,708601,143820
1998:Q4,GenX,1767985,2761780,829742,370780,454941,220356,294085,226149,365727,993795,577519,405604,10672
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,21792500,23351494,5082601,1215228,4941746,3696336,1144225,2387166,4884192,1558994,1025548,314997,218449
1999:Q1,BabyBoom,13957514,17323236,4504862,1267213,2864229,2666990,1918161,1767120,2334661,3365721,2506081,715533,144107
1999:Q1,GenX,1771007,2799370,837472,378866,460490,226650,318143,201252,376497,1028363,605047,411867,11449
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,22024779,23593230,5159838,1208158,5185853,3665332,1157325,2413371,4803352,1568451,1021320,310544,236587
1999:Q2,BabyBoom,14550971,18009498,4615364,1296328,3177531,2796855,2011055,1800491,2311873,3458526,2573770,735091,149665
1999:Q2,GenX,1987900,3065083,902450,400384,578531,235915,367336,202765,377703,1077184,638110,425947,13127
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,21848827,23416873,5219470,1216552,4970180,3633512,1134846,2459339,4782973,1568045,1022354,309029,236662
1999:Q3,BabyBoom,14727810,18275830,4824127,1320960,3022504,2908615,1974027,1872844,2352753,3548020,2640210,759986,147824
1999:Q3,GenX,1896703,3041371,916243,413221,521122,237860,324722,234179,394024,1144668,688660,442880,13128
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,22517097,24115610,5295114,1208251,5623927,3602346,1166293,2487656,4732023,1598513,1021699,308227,268587
1999:Q4,BabyBoom,16097767,19707514,4942159,1349099,3760641,3065266,2157440,1914245,2518664,3609747,2667644,786444,155659
1999:Q4,GenX,2383339,3603179,985938,433772,802609,256515,433547,240563,450235,1219840,745132,458951,15757
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,22717621,24328878,5394171,1212656,5805109,3570723,1174466,2489587,4682166,1611257,1018303,296404,296550
2000:Q1,BabyBoom,16828481,20466908,5165164,1380598,4017033,3196367,2244206,1908616,2554924,3638427,2679368,794792,164267
2000:Q1,GenX,2559307,3838905,1055449,454674,903344,265158,476514,208879,474887,1279598,799060,462569,17969
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,22520375,24114157,5505836,1213971,5532068,3539092,1157948,2530560,4634682,1593782,1018158,296184,279440
2000:Q2,BabyBoom,16931828,20651166,5385058,1413076,3794491,3312390,2237500,1975596,2533055,3719338,2734986,824188,160164
2000:Q2,GenX,2523307,3877710,1148327,477665,817647,267502,452968,234576,479025,1354403,855961,481399,17043
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,22575175,24175159,5586060,1224205,5481450,3508349,1152392,2581390,4641314,1599984,1018140,300059,281785
2000:Q3,BabyBoom,17440686,21250133,5665057,1436137,3804729,3438572,2278125,2060467,2567045,3809447,2788071,861672,159704
2000:Q3,GenX,2560406,3998384,1181392,487842,822745,273669,462185,274456,496095,1437978,915600,505342,17036
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,22287613,23854888,5706864,1216152,4940815,3478208,1120839,2616040,4775970,1567274,1012231,305604,249439
2000:Q4,BabyBoom,17333295,21240664,5827581,1469793,3306231,3547815,2213465,2115373,2760407,3907370,2848694,902839,155837
2000:Q4,GenX,2458392,3962949,1314273,515813,631937,272675,397928,290378,539945,1504557,955858,532824,15875
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,22108478,23629323,5908156,1212465,4503082,3449737,1068762,2642139,4844982,1520845,1005658,294781,220406
2001:Q1,BabyBoom,17416035,21376395,6148041,1497580,2923989,3670418,2098447,2153700,2884220,3960360,2900230,914324,145806
2001:Q1,GenX,2459221,4007887,1513561,536688,490608,277211,297114,293080,599625,1548666,995472,540618,12576
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,22448064,23965354,5992037,1212306,4751396,3440169,1079715,2669509,4820221,1517290,1005311,290025,221954
2001:Q2,BabyBoom,18072823,22167126,6359494,1517847,3223362,3794679,2180429,2192493,2898822,4094303,3013535,935578,145190
2001:Q2,GenX,2666203,4280390,1582299,548625,604444,290545,337058,296411,621008,1614187,1043354,558645,12188
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,21937023,23504715,6063923,1216217,4131258,3432135,1024339,2696341,4940503,1567692,1012401,283853,271438
2001:Q3,BabyBoom,17866490,22036271,6603636,1532801,2662412,3900885,2058018,2228099,3050420,4169781,3054520,953839,161422
2001:Q3,GenX,2343990,4066178,1624495,555532,401556,296531,234225,297835,656003,1722188,1134774,570083,17331
2001:Q3,Millennial,10118,25628,11244,6763,266,0,69,798,6488,15510,8806,6576,128
2001:Q4,Silent,22456534,23966021,6124953,1222253,4494225,3465768,1031283,2662588,4964951,1509487,990675,301302,217510
2001:Q4,BabyBoom,18589002,22919856,6777431,1557075,3099180,3980843,2167348,2257782,3080197,4330854,3207678,974586,148590
2001:Q4,GenX,2673647,4412483,1737741,575608,536769,313621,281749,285108,681887,1738836,1120678,606230,11928
2001:Q4,Millennial,19354,35115,15563,9323,655,117,394,984,8079,15761,5904,9709,148
2002:Q1,Silent,22546731,24050113,6201639,1221850,4469756,3500735,1035653,2649788,4970692,1503382,992362,299965,211055
2002:Q1,BabyBoom,19014759,23375172,6939771,1573868,3157699,4031707,2245514,2322218,3104395,4360413,3247018,961863,151532
2002:Q1,GenX,2793013,4628352,1873691,590285,533674,318274,311293,302210,698925,1835339,1213116,610495,11728
2002:Q1,Millennial,25530,46805,21298,12269,788,95,767,1625,9963,21275,9912,11194,169
2002:Q2,Silent,22310030,23802205,6271156,1224117,4106716,3537279,982591,2629981,5050365,1492175,997606,308177,186392
2002:Q2,BabyBoom,18810590,23241080,7086173,1593970,2865637,4074279,2157679,2370723,3092619,4430490,3316293,966734,147463
2002:Q2,GenX,2601856,4551290,2000114,609134,396818,319474,222789,306632,696329,1949434,1311247,629065,9122
2002:Q2,Millennial,29632,57471,27867,15753,463,0,96,2210,11082,27839,13983,13669,187
2002:Q3,Silent,21831898,23318976,6319578,1244972,3494624,3575257,924554,2620646,5139345,1487079,1000160,315707,171212
2002:Q3,BabyBoom,18497327,23046584,7348522,1610595,2326640,4117386,2055982,2436097,3151362,4549257,3430310,969693,149254
2002:Q3,GenX,2289172,4335297,2050965,616940,175135,321128,128746,326500,715883,2046125,1388032,649623,8470
2002:Q3,Millennial,33050,64948,30206,18262,0,0,0,3223,13257,31898,15118,16584,196
2002:Q4,Silent,22162560,23655665,6376778,1260587,3629039,3614852,927804,2571549,5275056,1493105,1004447,325729,162929
2002:Q4,BabyBoom,19030821,23696875,7593732,1622980,2525004,4181836,2156771,2425305,3191247,4666054,3537879,977628,150547
2002:Q4,GenX,2313618,4466975,2117838,621726,212517,333017,168338,278929,734609,2153356,1472030,673564,7762
2002:Q4,Millennial,34671,71737,33050,20912,0,0,0,2856,14919,37065,16771,20087,207
2003:Q1,Silent,22082804,23581276,6464120,1256335,3445233,3654506,914647,2577620,5268815,1498472,1005043,323694,169735
2003:Q1,BabyBoom,19181828,23944258,7724682,1634183,2406657,4212094,2193664,2516098,3256880,4762430,3641648,962992,157790
2003:Q1,GenX,2393653,4625032,2269308,633731,137607,328676,167087,322732,765891,2231379,1541449,680458,9472
2003:Q1,Millennial,50886,90269,42584,25345,0,0,0,4720,17620,39383,17193,21979,211
2003:Q2,Silent,22651100,24233892,6543884,1263595,3868467,3695020,945904,2574029,5342994,1582793,1019313,330602,232878
2003:Q2,BabyBoom,20136946,25040683,7919379,1648325,2918739,4260141,2375750,2588004,3330345,4903737,3760072,965685,177980
2003:Q2,GenX,2676181,5055237,2386326,644729,289471,332691,264669,350364,786987,2379056,1662996,700219,15841
2003:Q2,Millennial,58675,105462,49729,29445,182,0,485,6470,19151,46787,21118,25424,245
2003:Q3,Silent,22888545,24470276,6610447,1284207,4003502,3735477,941801,2569176,5325666,1581731,1035847,339177,206707
2003:Q3,BabyBoom,20740471,25722163,8196184,1663490,3146364,4300097,2444697,2657351,3313979,4981692,3835327,971492,174873
2003:Q3,GenX,2688700,5228156,2453833,650731,341327,332455,286003,376239,787568,2539456,1805700,720029,13727
2003:Q3,Millennial,54462,114668,51839,32442,544,0,791,8438,20615,60206,30990,28978,238
2003:Q4,Silent,23497148,25076310,6691870,1299122,4325648,3775837,966371,2570501,5446961,1579162,1039821,347664,191677
2003:Q4,BabyBoom,21681894,26807830,8444183,1680641,3599669,4349267,2616265,2738687,3379118,5125935,3957863,978110,189962
2003:Q4,GenX,2997221,5642699,2556349,661500,488508,336329,381800,413857,804355,2645478,1886213,743603,15662
2003:Q4,Millennial,65070,129841,56736,36401,1654,0,2453,11096,21500,64771,30978,33555,238
2004:Q1,Silent,24293574,25876460,6852978,1310365,4458704,3816570,958752,2586361,5892730,1582886,1042654,345920,194312
2004:Q1,BabyBoom,22925618,28126042,8753734,1703817,3853347,4450798,2684109,2848254,3831983,5200424,4039448,965801,195175
2004:Q1,GenX,3377378,6115478,2769456,681692,556768,366138,402916,478905,859603,2738100,1972529,749308,16263
2004:Q1,Millennial,82962,153708,67615,41884,2364,0,3010,15165,23670,70746,35069,35443,234
2004:Q2,Silent,24338976,25950048,6960715,1338273,4376667,3851123,949549,2622261,5851461,1611072,1059274,349298,202500
2004:Q2,BabyBoom,23490241,28795745,9148253,1723954,3860194,4551590,2735968,2996869,3778916,5305505,4139510,963718,202277
2004:Q2,GenX,3433219,6330036,2872038,688309,516631,394719,412676,582127,863535,2896817,2116129,762890,17798
2004:Q2,Millennial,81526,165711,67212,44574,2268,493,3394,21360,26409,84184,45327,38633,224
2004:Q3,Silent,24636050,26250748,7132600,1337312,4335989,3883888,933209,2666121,5961629,1614698,1069113,358778,186807
2004:Q3,BabyBoom,24093669,29522825,9433062,1738692,3921337,4657066,2773910,3162745,3836014,5429156,4256819,974212,198125
2004:Q3,GenX,3699096,6731736,3123662,700894,497171,425422,411422,702634,870531,3032640,2229093,787702,15845
2004:Q3,Millennial,103363,198102,83753,50939,2322,1620,3583,29128,26757,94739,50378,44182,179
2004:Q4,Silent,25059139,26736236,7273646,1345659,4626117,3831152,962652,2721727,5975283,1677097,1097188,364158,215751
2004:Q4,BabyBoom,25332010,30860032,9748112,1762215,4254664,4807739,2950104,3249861,4087337,5528022,4328595,995468,203959
2004:Q4,GenX,4190521,7389779,3366619,734488,608055,510149,508697,733142,928629,3199258,2372527,807965,18766
2004:Q4,Millennial,114774,228351,91194,55809,4191,3305,5954,34081,33817,113577,60838,52529,210
2005:Q1,Silent,25147755,26820915,7414160,1341705,4658657,3775382,952292,2777010,5901710,1673161,1111949,352704,208508
2005:Q1,BabyBoom,25742424,31420545,9995460,1782097,4275069,4910085,2975871,3340674,4141290,5678121,4492310,987587,198224
2005:Q1,GenX,4507175,7769713,3639076,768898,575179,570280,491772,765907,958600,3262537,2437943,807102,17492
2005:Q1,Millennial,155391,259998,105578,62384,4828,3901,5007,39582,38718,104607,46817,57581,209
2005:Q2,Silent,25415226,27120490,7569070,1325880,4786210,3717751,958031,2841547,5922001,1705263,1141060,351477,212726
2005:Q2,BabyBoom,26441008,32235853,10173516,1805306,4418076,5024084,3070275,3452953,4291644,5794846,4595584,997659,201603
2005:Q2,GenX,4921482,8347322,3964931,814588,597644,637132,526649,818297,988081,3425840,2589005,818015,18820
2005:Q2,Millennial,189660,309162,131147,72520,6185,4881,5654,46607,42168,119502,54050,65237,215
2005:Q3,Silent,25634149,27374742,7715125,1326269,4991528,3658208,971554,2921871,5790187,1740593,1170064,353731,216798
2005:Q3,BabyBoom,27344099,33261696,10522820,1818529,4666239,5135995,3182161,3598997,4336955,5917597,4700338,1014838,202421
2005:Q3,GenX,5340732,8939909,4228027,835958,670297,703557,575365,902393,1024312,3599177,2745240,834853,19084
2005:Q3,Millennial,207542,345090,141870,77153,8340,5892,6687,56062,49086,137548,62348,74963,237
2005:Q4,Silent,25884621,27638495,7837703,1327681,5073096,3597042,980068,2985390,5837516,1753874,1194106,355208,204560
2005:Q4,BabyBoom,28176134,34195188,10846962,1835123,4760278,5249167,3285966,3717850,4499842,6019055,4787257,1030663,201135
2005:Q4,GenX,5659145,9415072,4469024,861216,667603,771409,617677,959399,1068744,3755927,2887812,849738,18377
2005:Q4,Millennial,219946,376371,151891,82206,9787,7046,7641,64673,53128,156426,71224,84946,256
2006:Q1,Silent,26204826,28005255,7820553,1307925,5515801,3534618,986363,3020019,5819976,1800429,1224089,352155,224185
2006:Q1,BabyBoom,29129801,35229020,10805180,1854904,5338898,5368188,3387448,3786085,4688317,6099219,4851666,1037330,210223
2006:Q1,GenX,6046554,9994387,4602688,904203,908872,843260,658151,966810,1110404,3947833,3070810,855155,21868
2006:Q1,Millennial,248409,434688,173094,93825,14765,8531,8626,70710,65137,186278,92975,92945,358
2006:Q2,Silent,26060504,27893332,7847319,1308232,5419383,3470665,974417,3064119,5809196,1832827,1250672,346414,235741
2006:Q2,BabyBoom,29396412,35614139,11002205,1871525,5204420,5476394,3408628,3875482,4775485,6217727,4961340,1039289,217098
2006:Q2,GenX,6013096,10131327,4736862,930129,788674,910284,635053,994341,1135983,4118230,3231609,861967,24654
2006:Q2,Millennial,251633,457092,178611,99456,15026,9769,6940,78422,68868,205458,103027,101941,490
2006:Q3,Silent,26122435,27982791,7843754,1311370,5561612,3406128,980150,3113009,5766768,1860356,1268354,347457,244545
2006:Q3,BabyBoom,30142779,36472643,11182742,1888319,5393860,5596608,3508591,3977155,4925368,6329863,5052405,1055130,222328
2006:Q3,GenX,6215989,10490647,4829483,954552,833330,984896,674373,1033708,1180306,4274659,3357229,890484,26946
2006:Q3,Millennial,254751,482429,178807,104208,17819,11631,7830,87424,74711,227678,108674,118370,634
2006:Q4,Silent,26257077,28155963,7808393,1300046,5872107,3341127,994964,3156129,5683197,1898886,1277260,347757,273869
2006:Q4,BabyBoom,30974827,37371352,11220543,1901898,5823460,5723170,3645541,4070628,4986112,6396524,5089132,1068670,238722
2006:Q4,GenX,6607259,11004206,4916196,983913,1006111,1064239,744116,1065331,1224299,4396947,3455280,907996,33671
2006:Q4,Millennial,273138,525092,188789,112652,22943,13984,10134,96368,80222,251954,118579,132293,1082
2007:Q1,Silent,26346716,28244785,7698848,1276634,6089865,3275134,994678,3175871,5733754,1898069,1293157,335605,269307
2007:Q1,BabyBoom,31648161,38044869,11051637,1916920,6133656,5836467,3715484,4121080,5269625,6396708,5106509,1055754,234445
2007:Q1,GenX,6805245,11344204,4943313,1024716,1119063,1137877,760644,1055578,1303013,4538959,3598373,907960,32626
2007:Q1,Millennial,292444,578691,206843,126293,27524,16019,10000,102513,89499,286247,144407,140852,988
2007:Q2,Silent,26220361,28163761,7607409,1262444,6221266,3206341,1008320,3196914,5661067,1943400,1305718,335133,302549
2007:Q2,BabyBoom,32141459,38605403,10980581,1931568,6326716,5970238,3860179,4175479,5360641,6463944,5151772,1067103,245069
2007:Q2,GenX,6958104,11635754,4969502,1059938,1170420,1213478,838791,1050402,1333224,4677650,3720319,920388,36943
2007:Q2,Millennial,308428,623408,216710,137365,31398,19688,13090,109205,95952,314980,159483,154342,1155
2007:Q3,Silent,26378855,28305119,7494369,1252627,6276643,3138126,1009276,3207566,5926512,1926264,1315094,338085,273085
2007:Q3,BabyBoom,32758763,39305803,10920993,1942044,6411770,6095175,3942059,4210368,5783394,6547040,5217372,1086050,243618
2007:Q3,GenX,6986282,11801441,4952649,1086825,1163002,1285832,866831,1027205,1419098,4815160,3822759,954480,37921
2007:Q3,Millennial,300192,642994,217562,145861,34482,23342,13663,114543,93541,342802,164222,176937,1643
2007:Q4,Silent,25834461,27759331,7325728,1234079,5931636,3134265,971911,3122173,6039540,1924870,1316426,336827,271617
2007:Q4,BabyBoom,32683938,39291724,10772940,1968901,6173838,6175773,3915268,4202846,6082158,6607786,5248527,1101798,257461
2007:Q4,GenX,6893164,11791711,4925658,1110412,1044315,1315746,857121,1039022,1499436,4898547,3876736,978807,43004
2007:Q4,Millennial,332387,709671,247164,160551,34416,30343,14546,114945,107706,377283,183295,192044,1944
2008:Q1,Silent,25034445,26961859,7056160,1228460,5487246,3129165,914962,2965288,6180578,1927415,1314052,323370,289993
2008:Q1,BabyBoom,32203431,38837316,10555784,1996439,5780212,6243620,3775543,4048694,6437024,6633885,5265021,1090266,278598
2008:Q1,GenX,6351245,11305197,4734661,1126765,844627,1339877,757284,912494,1589488,4953951,3915330,987450,51171
2008:Q1,Millennial,324343,729794,253210,170819,32555,37295,10072,102176,123667,405451,202196,200922,2333
2008:Q2,Silent,24385394,26251730,6805974,1228626,5219301,3124292,888942,2869556,6115039,1866336,1307772,318456,240108
2008:Q2,BabyBoom,32108230,38598983,10431229,2016475,5636513,6324401,3767111,4009550,6413704,6490753,5126035,1096161,268557
2008:Q2,GenX,6016136,11035910,4538381,1127074,785300,1371957,764794,899561,1548843,5019774,3977074,995309,47391
2008:Q2,Millennial,255797,740235,248188,175633,33337,45531,11520,99273,126753,484438,271989,210527,1922
2008:Q3,Silent,23411038,25308880,6575702,1213518,4633310,3118286,826557,2747047,6194461,1897842,1291715,309236,296891
2008:Q3,BabyBoom,31226667,37812274,10213280,2036189,5015298,6392821,3602387,3912410,6639889,6585607,5179851,1093018,312738
2008:Q3,GenX,5489444,10497051,4403712,1139234,477610,1397872,650763,834432,1593428,5007607,3927490,1016217,63900
2008:Q3,Millennial,288775,772226,265083,187829,28534,53668,5931,90759,140422,483451,254822,225342,3287
2008:Q4,Silent,22423471,24147931,6361529,1186059,3823097,3110748,742860,2609063,6314575,1724460,1272830,299418,152212
2008:Q4,BabyBoom,30011636,36558519,9968376,2041305,4063237,6441264,3292169,3779785,6972383,6546883,5174985,1087671,284227
2008:Q4,GenX,4802401,9755335,4302497,1137567,27483,1413024,438131,739987,1696646,4952934,3876607,1022558,53769
2008:Q4,Millennial,313605,803736,292618,200326,19651,61161,0,78486,151494,490131,252838,234142,3151
2009:Q1,Silent,21659693,23317566,6147146,1164657,3367567,3101651,702367,2468446,6365733,1657874,1260739,278292,118843
2009:Q1,BabyBoom,29224682,35791942,9764976,2046151,3638468,6468185,3216824,3637068,7020270,6567260,5232945,1054518,279797
2009:Q1,GenX,4541831,9450249,4179742,1130476,0,1416066,403468,640784,1679713,4908419,3845462,1011137,51820
