Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2011:Q1,GenX,12380217,5014110,3886741,1127369,7366108,903331,129182,258661,180011,78650,55564,51404,4161,1605296,242022,381826,929982,1772459,907394,180391,4884799,4879223,3724451,1062502,25336,66934,5576,7495419,34337163
2011:Q1,Millennial,1422682,778437,488224,290213,644245,154604,5962,16879,16879,0,4954,795,4160,90382,31092,29042,51391,160171,62794,36973,841079,840506,500966,331689,5225,2626,573,581603,14516844
2011:Q2,Silent,22314720,6015430,4983352,1032078,16299290,2526132,671016,1958751,1439450,519301,310742,236430,74312,4574791,367097,86429,581437,2918532,1993614,310749,1444302,1437384,1054316,214386,32155,136527,6918,20870418,25686236
2011:Q2,BabyBoom,40537146,11029917,8924249,2105668,29507228,3071400,845535,1895200,1439032,456168,456875,406524,50351,6789905,655351,1099283,3140010,7515372,3655259,383038,6005561,5992634,4582637,1022632,80491,306874,12927,34531584,43497686
2011:Q2,GenX,12669110,5114905,3955167,1159739,7554205,959455,127239,273554,186957,86597,63124,58175,4949,1604493,256115,387718,951181,1799598,948674,183053,4890011,4884108,3728990,1065670,22827,66620,5904,7779099,34408898
2011:Q2,Millennial,1517820,839041,527476,311565,678779,168216,6716,17966,17966,0,5807,1788,4019,97214,31872,30759,53989,167023,60544,38673,881107,880504,522759,350389,4745,2611,603,636713,14995756
2011:Q3,Silent,21708563,5931145,4890934,1040211,15777418,2545564,649930,2107444,1517730,589714,319729,245113,74615,4017105,373185,89182,525325,2870625,1965526,313803,1400699,1393975,1022229,213092,31428,127226,6724,20307863,25427411
2011:Q3,BabyBoom,39781643,11070393,8959195,2111198,28711250,3131127,842206,2096134,1598620,497514,445791,393787,52004,5861995,644864,1079850,2945670,7589810,3682283,391520,5946850,5934622,4518089,1026540,86939,303053,12228,33834793,43598354
2011:Q3,GenX,12180763,5097507,3930879,1166628,7083256,1020150,125021,304187,212065,92122,67426,61885,5541,1127904,267014,360341,798365,1806785,1016188,189875,4918604,4913148,3741033,1082476,24437,65201,5457,7262159,34478238
2011:Q3,Millennial,1506433,826329,513736,312593,680105,183441,7472,18479,18479,0,5590,1554,4037,87787,33704,27617,41877,171095,61628,41414,942130,941434,553221,380066,5584,2562,697,564303,15483468
2011:Q4,Silent,21753646,5825834,4799622,1026212,15927812,2564915,647844,2096998,1500924,596073,311423,237520,73904,4203309,384747,83290,532440,2826545,1957552,318750,1352843,1346052,990910,213794,30946,110401,6791,20400803,25174300
2011:Q4,BabyBoom,40336497,10943950,8835196,2108754,29392547,3193644,865785,2063108,1560228,502880,408706,355577,53129,6186292,646941,1103512,3053263,7713842,3754681,402773,5923682,5911725,4484210,1036142,95186,296187,11956,34412816,43713227
2011:Q4,GenX,12769785,5146431,3964153,1182277,7623354,1082524,130107,307041,215864,91177,67867,61630,6237,1305938,285538,379014,903308,1840351,1123268,198398,4934506,4928973,3742977,1096673,26553,62770,5533,7835279,34544312
2011:Q4,Millennial,1608885,868178,540723,327455,740707,199697,7880,19777,19777,0,3914,0,3914,101282,33143,31280,51476,179278,68296,44683,986944,986192,567399,409616,6699,2478,752,621941,15979727
2012:Q1,Silent,21927801,5714060,4708065,1005995,16213741,2573188,615973,2072800,1446248,626552,318547,247907,70641,4601271,389275,73389,549147,2783967,1922284,313901,1324885,1317618,959085,205255,26773,126504,7267,20602916,24926098
2012:Q1,BabyBoom,41076615,10750984,8640897,2110087,30325631,3208383,843712,1968984,1446536,522449,403674,350837,52837,6886697,633820,1148905,3210595,7852129,3767709,401022,5781388,5768991,4352851,1021608,92547,301984,12397,35295227,43837619
2012:Q1,GenX,13576936,5230119,4018768,1211351,8346817,1125483,123062,303528,210856,92671,72835,65672,7163,1688785,294619,420561,1058453,1880712,1180543,198237,4956213,4949752,3768223,1091737,25324,64468,6461,8620723,34606246
2012:Q1,Millennial,1749810,938457,586850,351607,811352,211761,8840,21324,21324,0,3452,16,3436,123131,35703,38718,66177,188826,67505,45915,1073418,1072681,637114,426441,6619,2507,737,676392,16484281
2012:Q2,Silent,21710755,5686064,4682420,1003644,16024691,2571559,589376,2121309,1527964,593345,329102,261880,67222,4475689,387829,75277,525893,2739141,1899328,310186,1285799,1278058,927495,204927,23926,121709,7742,20424955,24682004
2012:Q2,BabyBoom,41120127,10835200,8724985,2110215,30284927,3174127,827737,2119548,1613947,505601,405390,353121,52269,6683663,607316,1134254,3174004,7949494,3808656,400739,5721893,5709030,4286923,1028791,93639,299677,12864,35398234,43966843
2012:Q2,GenX,13683395,5330938,4113591,1217347,8352456,1149119,117986,325285,237290,87995,78645,70657,7988,1589099,295502,397586,1039977,1897136,1263120,199001,4964988,4957593,3767849,1101008,25233,63503,7395,8718406,34663168
2012:Q2,Millennial,1797781,960466,602578,357888,837316,219162,9671,22000,22000,0,3357,413,2944,127825,41175,36135,65473,194812,70300,47405,1133357,1132635,667465,455742,6972,2456,722,664425,16996877
2012:Q3,Silent,21946380,5670812,4672214,998598,16275569,2573004,595442,2201006,1511968,689038,334453,270156,64296,4678968,394479,69818,527608,2696400,1897280,307110,1256748,1248850,897462,205175,21196,125017,7899,20689632,24441213
2012:Q3,BabyBoom,41926832,10925318,8815334,2109984,31001514,3149655,861374,2143454,1579592,563862,399150,347351,51800,7059885,599234,1158081,3261484,8069291,3898644,401260,5733557,5720775,4289539,1035574,94897,300765,12782,36193275,44096212
2012:Q3,GenX,14369612,5466014,4240453,1225561,8903598,1178270,125430,336743,240889,95854,82903,74240,8664,1802501,307694,415697,1137692,1925649,1390748,200271,4966328,4958645,3752030,1117813,25188,63613,7683,9403284,34714205
2012:Q3,Millennial,1895172,994633,628042,366591,900538,228034,10021,23392,23392,0,2891,366,2525,145026,42956,40193,75824,202980,80157,49064,1161086,1160324,658641,491891,7359,2433,762,734086,17517263
2012:Q4,Silent,21829883,5646157,4653614,992542,16183726,2598796,619458,2102417,1510901,591516,345065,283594,61472,4691530,400027,66588,514968,2653305,1883763,307810,1207551,1200305,868192,206404,18721,106988,7246,20622332,24202923
2012:Q4,BabyBoom,42329646,10979981,8866475,2113506,31349665,3254040,924398,2086590,1577194,509396,401670,350443,51227,7099861,588781,1170659,3277940,8175554,3963163,407010,5577475,5566269,4129453,1047395,97130,292291,11206,36752172,44221040
2012:Q4,GenX,14822721,5604402,4362595,1241806,9218319,1261298,140261,333139,247962,85177,88441,79203,9238,1834646,318482,421704,1170800,1946369,1498228,204951,5007007,5000756,3785454,1129147,25420,60736,6251,9815714,34758485
2012:Q4,Millennial,2001196,1038984,659353,379631,962212,251981,10084,24707,24707,0,2912,784,2128,155841,45312,42378,80277,210063,86957,51700,1295085,1294123,753973,529959,7883,2309,962,706111,18045188
2013:Q1,Silent,22081912,5666516,4689137,977379,16415397,2604337,585009,1997027,1475394,521634,343788,283317,60472,5102668,406823,59918,522548,2622487,1864790,306002,1181794,1174262,838766,200199,16218,119080,7532,20900118,23966330
2013:Q1,BabyBoom,43486195,11063864,8951437,2112427,32422331,3251752,891975,1972224,1504916,467308,385653,333959,51694,7868233,581328,1202299,3397438,8447201,4015034,409194,5750195,5738848,4308259,1034063,99153,297373,11347,37736000,44336638
2013:Q1,GenX,15920995,5854779,4593487,1261292,10066217,1301995,131028,323330,246546,76784,90234,80558,9675,2269737,331169,448062,1306770,2059904,1596680,207307,4938597,4931783,3714249,1129861,25586,62087,6814,10982398,34795133
2013:Q1,Millennial,2183207,1124329,724473,399856,1058879,264871,11110,26240,26240,0,2049,86,1963,183846,47076,48226,95445,233928,92307,53780,1188171,1187187,626814,549650,8405,2319,984,995037,18580397
2013:Q2,Silent,21895594,5701647,4729883,971764,16193947,2610401,564213,1765846,1396436,369410,365593,306231,59362,5135846,411586,57099,509365,2595312,1873106,305580,1159662,1151665,811960,200605,14167,124933,7997,20735932,23730630
2013:Q2,BabyBoom,43870794,11247963,9138740,2109223,32622831,3250624,880085,1711927,1351833,360094,404050,352029,52021,7951816,569201,1213206,3411550,8683781,4133316,413275,5726167,5714326,4268124,1042007,104414,299781,11841,38144627,44438320
2013:Q2,GenX,16537032,6070451,4804144,1266307,10466581,1344690,127278,292864,234597,58268,98272,88190,10082,2328886,341116,452515,1342495,2169194,1758348,210923,4953495,4945721,3721438,1135037,26647,62599,7774,11583537,34823279
2013:Q2,Millennial,2332326,1173625,765274,408351,1158701,278672,11886,41691,27827,13864,3144,1360,1784,197423,49922,50407,100801,259780,108686,56290,1243598,1242630,648401,582543,9387,2299,967,1088729,19122639
2013:Q3,Silent,22078950,5746631,4770619,976012,16332319,2620094,563626,1712255,1380100,332155,366629,308342,58287,5327315,419327,50409,512521,2569609,1884157,306379,1130425,1122561,789222,200993,11001,121344,7865,20948525,23495021
2013:Q3,BabyBoom,44991500,11508279,9396356,2111922,33483221,3270911,901059,1653962,1322647,331315,392920,340621,52300,8331842,564131,1246167,3509631,8933742,4259806,419050,5700025,5688833,4243283,1047371,100625,297553,11192,39291474,44521400
2013:Q3,GenX,17477998,6266405,4995864,1270541,11211594,1397349,131506,290071,237442,52629,100675,90219,10455,2555946,355473,480514,1466258,2286632,1931494,215677,4997006,4989564,3749343,1153293,25211,61717,7442,12480992,34842048
2013:Q3,Millennial,2472757,1195928,785466,410461,1276829,295908,12409,47458,29198,18260,2503,893,1610,218927,51208,57035,115956,288411,127786,59228,1315550,1314472,674429,628640,9175,2227,1079,1157206,19671662
2013:Q4,Silent,22257552,5781304,4814769,966535,16476249,2595538,564045,1615270,1281304,333966,370059,311608,58451,5525459,414088,44017,530435,2582774,1923057,311508,1205501,1197585,782246,203664,11967,199708,7917,21052051,23258722
2013:Q4,BabyBoom,46290228,11670693,9548894,2121799,34619535,3357787,909390,1593974,1251424,342550,418915,368650,50265,8874705,586571,1270329,3656843,9119502,4402536,428984,5703691,5691750,4205575,1049508,108954,327711,11941,40586538,44582250
2013:Q4,GenX,18040983,6355875,5090719,1265156,11685108,1397862,134815,275997,222978,53019,104939,94292,10648,2735534,353827,520233,1593186,2426450,1921186,221080,5034438,5026710,3747826,1177393,28848,72643,7728,13006546,34850897
2013:Q4,Millennial,2679924,1271303,845221,426082,1408621,312297,13492,58655,37462,21193,4415,2910,1505,232913,53304,67545,138045,325960,138711,63283,1376963,1375858,701401,659903,11620,2934,1105,1302961,20227262
2014:Q1,Silent,22416079,5801070,4853190,947880,16615009,2584750,559098,1583721,1260512,323209,372985,314650,58335,5706707,407918,41336,528473,2584184,1935096,310742,1210424,1202481,773651,198493,11901,218436,7943,21205655,23021043
2014:Q1,BabyBoom,47309190,11744188,9618692,2125496,35565002,3522054,908135,1660068,1316680,343388,447114,398927,48187,9387743,606506,1272569,3699973,9151947,4478697,430196,5594528,5581892,4117046,1029090,107287,328469,12636,41714662,44621485
2014:Q1,GenX,18374507,6462181,5200023,1262159,11912325,1429582,135914,278263,226452,51811,109346,98529,10817,2898225,350725,537622,1613651,2483122,1854942,220933,5049393,5041436,3746817,1190084,29863,74672,7957,13325114,34850591
2014:Q1,Millennial,2891302,1379895,930420,449475,1511407,339228,14696,71171,46014,25157,6719,5339,1380,246897,55999,74234,148800,348806,139090,65766,1453359,1452222,756903,679175,12803,3341,1138,1437943,20789433
2014:Q2,Silent,22647089,5847119,4907014,940104,16799970,2560081,535777,1578015,1209181,368834,360478,302266,58212,5918200,403209,37641,533983,2585788,1975393,311405,1215573,1207525,766924,201711,12211,226679,8048,21431515,22781318
2014:Q2,BabyBoom,48474933,11928535,9790226,2138309,36546397,3601715,874332,1711709,1320009,391700,452591,406348,46244,9962764,629711,1280459,3782541,9189922,4627165,433487,5505122,5491638,4026058,1032593,108897,324090,13485,42969811,44640776
2014:Q2,GenX,18828530,6578077,5315340,1262737,12250452,1428515,129292,279796,222205,57591,109380,98414,10966,3094827,349673,561462,1674139,2543995,1857185,222188,5089918,5081558,3759823,1214496,32085,75154,8360,13738612,34842225
2014:Q2,Millennial,3090222,1467982,999770,468212,1622240,356427,16126,79411,54169,25243,7523,6257,1267,263213,57930,82537,164639,373464,152191,68778,1559443,1558289,824555,715219,14809,3706,1154,1530780,21358220
2014:Q3,Silent,22532097,5884951,4957648,927303,16647146,2539496,541277,1537341,1175242,362099,358279,300393,57886,5793272,396393,37524,522519,2585803,2024822,310421,1160653,1152910,761604,203631,12005,175670,7743,21371443,22538881
2014:Q3,BabyBoom,48892087,12059175,9909426,2149748,36832912,3702245,890713,1747448,1350736,396712,476704,432400,44304,9883547,647557,1266418,3771806,9211240,4800978,434257,5393226,5379705,3954949,1031140,105466,288150,13520,43498861,44641799
2014:Q3,GenX,18865505,6712177,5443348,1268829,12153328,1436376,134718,278637,221745,56892,112643,101552,11090,2936985,345476,563122,1642693,2596965,1883825,221888,5132897,5125041,3778104,1247895,32859,66183,7856,13732608,34826893
2014:Q3,Millennial,3298702,1582525,1088560,493964,1716177,377137,17345,92068,62572,29497,9896,8754,1142,262919,61176,86675,169824,397489,170268,71380,1667738,1666472,886436,760314,16029,3693,1266,1630964,21933665
2014:Q4,Silent,22614408,5893744,4983294,910450,16720664,2517990,545092,1481300,1137487,343813,338385,280775,57610,5919648,392262,34342,523219,2586085,2072224,310117,1154866,1147387,756324,206516,12296,172251,7478,21459542,22293064
2014:Q4,BabyBoom,49757688,12110811,9955305,2155506,37646877,3795977,904226,1760757,1369367,391390,470813,428293,42521,10295209,671788,1270388,3826953,9242540,4972167,436059,5329075,5315448,3898422,1033641,106298,277087,13628,44428613,44626226
2014:Q4,GenX,19220708,6811369,5539690,1271679,12409339,1442154,139596,274744,219987,54757,110503,99302,11201,3047510,345211,584010,1677111,2656346,1909843,222310,5172347,5164911,3793188,1271680,35346,64698,7437,14048361,34805688
2014:Q4,Millennial,3540966,1704985,1183294,521691,1835981,397806,18645,105639,70841,34797,9925,8891,1034,275992,62877,95040,183278,423832,188643,74302,1760887,1759513,939323,797703,18500,3988,1373,1780079,22515812
2015:Q1,Silent,22701807,5916963,5019758,897205,16784844,2521102,531132,1434148,1146207,287941,326055,269647,56408,6024439,387845,32370,523499,2585129,2109896,309227,1147813,1140283,747935,200708,12714,178926,7529,21553994,22043200
2015:Q1,BabyBoom,50754022,12213270,10049038,2164231,38540752,4014872,885932,1827329,1477411,349918,480011,439713,40299,10668040,695215,1266624,3879727,9265215,5120805,436981,5252465,5238103,3846682,1011857,107846,271718,14361,45501557,44595731
2015:Q1,GenX,19593927,6926970,5650858,1276112,12666957,1499423,136797,277461,229713,47748,110977,99729,11248,3138135,344551,597394,1709619,2712035,1918338,222226,5174520,5166796,3783618,1279743,38529,64905,7724,14419407,34779706
2015:Q1,Millennial,3800588,1825786,1277279,548507,1974802,436858,20143,122776,80950,41826,11233,10395,838,288586,64779,102159,196924,450392,203815,77137,1815493,1814087,973226,814801,21692,4369,1406,1985095,23104705
2015:Q2,Silent,22578658,5958870,5071412,887458,16619788,2496254,521089,1328492,1104975,223517,307092,251822,55270,6002472,380396,30532,514966,2582694,2146949,308851,1158304,1150774,744681,203998,13214,188880,7531,21420353,21788624
2015:Q2,BabyBoom,51206563,12360666,10178073,2182594,38845897,4088485,874459,1775127,1481220,293908,476844,438597,38248,10789724,710917,1261633,3881648,9277559,5270729,438772,5234936,5219939,3825594,1016324,109611,268410,14997,45971628,44551987
2015:Q2,GenX,19753382,7087011,5793203,1293808,12666371,1498540,135704,265622,226526,39095,109243,97972,11272,3098220,339385,610000,1694165,2763088,1929651,222753,5225833,5217929,3806175,1303641,42386,65727,7904,14527549,34750040
2015:Q2,Millennial,4041727,1961861,1380758,581103,2079866,456828,21654,135520,89257,46263,11530,10866,664,294596,68672,109408,204615,476902,219871,80269,1897163,1895711,1011399,853821,25696,4795,1452,2144564,23700388
2015:Q3,Silent,22203674,6004288,5113726,890562,16199387,2468423,537988,1388547,1171293,217253,289320,235694,53625,5568619,370827,32715,483655,2577904,2170749,310640,1152584,1145267,741428,206232,13487,184120,7317,21051090,21528669
2015:Q3,BabyBoom,51056900,12630759,10430847,2199912,38426141,4148038,911995,2011785,1716418,295368,476711,440682,36029,10076204,721026,1231377,3747394,9268807,5388661,444144,5195000,5179805,3796745,1017410,108842,256807,15196,45861899,44496668
2015:Q3,GenX,19271535,7170499,5879022,1291477,12101036,1492432,146738,290246,251927,38319,107979,96745,11234,2636328,331029,596881,1553811,2803754,1916211,225626,5286334,5278733,3832875,1336017,45766,64075,7601,13985201,34717784
2015:Q3,Millennial,4163014,2024589,1432197,592392,2138425,475475,23119,153487,103257,50230,12121,11665,455,276633,74085,111095,195288,501960,230816,84344,1997990,1996436,1058208,903478,29636,5114,1555,2165023,24302903
2015:Q4,Silent,22214968,6026943,5138742,888201,16188025,2462237,543017,1246275,1145142,101133,272708,220438,52270,5706519,364969,28081,489200,2574394,2187564,313061,1140025,1132886,739031,197312,14441,182102,7140,21074943,21262667
2015:Q4,BabyBoom,52019084,12820654,10605557,2215097,39198430,4314591,928504,1910209,1749506,160703,478767,444666,34102,10519170,740458,1242827,3829850,9292258,5491025,450772,5112243,5096778,3748513,988449,112976,246840,15465,46906841,44431448
2015:Q4,GenX,19635964,7247885,5954537,1293347,12388080,1530904,152784,272911,252644,20268,107009,95816,11193,2768770,328329,627474,1616105,2862307,1892136,229351,5317527,5310147,3874759,1319836,52649,62903,7380,14318437,34684034
2015:Q4,Millennial,4377029,2109419,1499031,610388,2267611,510916,24718,152759,113141,39618,12982,12693,288,292124,77161,122996,213582,532084,239419,88870,2069411,2067761,1130545,894626,37123,5466,1651,2307618,24912294
2016:Q1,Silent,22218186,6032920,5156368,876552,16185266,2457086,531190,1249709,1152278,97431,268101,216387,51714,5738506,359238,25669,487968,2569090,2185007,313701,1130373,1123174,731656,192812,14632,184074,7199,21087814,20989953
2016:Q1,BabyBoom,52763258,12904674,10675491,2229182,39858584,4485008,914133,2020172,1859660,160512,507760,475027,32734,10752473,760228,1240330,3872829,9306727,5544138,454788,5052162,5035940,3715156,971451,109962,239371,16222,47711096,44357999
2016:Q1,GenX,19865315,7361542,6054040,1307503,12503773,1571802,151057,282462,262731,19731,110358,99145,11213,2796666,325933,643988,1642337,2916763,1830958,231449,5331575,5323868,3874490,1330124,56785,62469,7707,14533741,34649882
2016:Q1,Millennial,4644299,2249474,1605562,643912,2394825,548399,26480,167283,125380,41903,16635,16433,203,301908,80201,132036,227327,562250,239384,92920,2129801,2128115,1161779,917878,42589,5868,1686,2514499,25528605
2016:Q2,Silent,22263970,6071361,5214412,856950,16192609,2423458,506460,1230324,1157886,72438,255972,204509,51463,5821164,356098,21798,487868,2563373,2210699,315395,1140174,1132988,728286,194886,14483,195334,7186,21123796,20709859
2016:Q2,BabyBoom,53547160,13010380,10771842,2238538,40536780,4522533,875713,2096537,1968611,127926,520906,489286,31620,11098121,786940,1247017,3923967,9326323,5677883,460839,5040783,5023947,3708168,974470,103599,237710,16837,48506377,44277996
2016:Q2,GenX,20285238,7584783,6258795,1325988,12700455,1558399,143288,288009,272699,15310,110997,99735,11263,2880977,327696,670321,1676239,2973840,1835792,234895,5384103,5376227,3901915,1350880,59655,63778,7876,14901134,34616423
2016:Q2,Millennial,4967340,2449510,1761603,687907,2517830,566364,28274,175488,138167,37322,18912,18763,149,315516,81427,143825,242600,593349,254457,97617,2208556,2206815,1196723,956610,47094,6388,1741,2758784,26151880
2016:Q3,Silent,22297915,6118190,5252863,865327,16179724,2415592,491838,1154596,1107909,46687,236221,185535,50686,5913416,350925,17679,493452,2556503,2233702,315800,1149959,1143134,725558,196393,14348,206836,6824,21147956,20421720
2016:Q3,BabyBoom,54631461,13372089,11114450,2257639,41259372,4684108,856125,2026030,1936803,89228,516639,486334,30305,11474419,808521,1255511,4012664,9350824,5809415,465115,5013690,4996972,3688032,975835,96636,236469,16718,49617771,44193112
2016:Q3,GenX,20643771,7659967,6342046,1317922,12983804,1597032,140309,276604,266214,10390,108821,97563,11257,2980449,326526,698784,1744208,3034018,1839807,237246,5459207,5451971,3942785,1380986,62973,65228,7236,15184565,34584751
2016:Q3,Millennial,5151062,2487865,1797464,690400,2663197,604932,30069,176192,147076,29117,19389,19332,57,330586,84076,156606,263538,626207,269587,102016,2322009,2320113,1252420,1008423,52330,6940,1896,2829053,26782161
2016:Q4,Silent,21859953,6055291,5194064,861228,15804662,2404137,474285,1046327,1046327,0,226958,177222,49736,5823866,339890,20537,492948,2493333,2168856,313524,1115638,1109298,711126,201334,13746,183092,6340,20744315,20124863
2016:Q4,BabyBoom,54687396,13547208,11288973,2258235,41140188,4737766,844996,1823495,1823495,0,498122,467583,30538,11615599,798852,1223107,3992778,9355029,5776121,474324,4999745,4983725,3659056,988572,100839,235258,16020,49687651,44104808
2016:Q4,GenX,21432754,7885918,6544554,1341365,13546836,1671049,143208,261630,261630,0,114653,102795,11858,3159337,338399,703365,1800851,3142580,1967841,243922,5496487,5489643,3971189,1391217,59327,67911,6844,15936267,34555895
2016:Q4,Millennial,5326299,2594371,1892692,701680,2731927,627531,31871,139547,139547,0,17406,17274,132,338452,90973,158505,275863,659069,285713,106997,2431418,2429317,1317452,1055313,49483,7071,2100,2894881,27419483
2017:Q1,Silent,21756582,5988127,5136855,851273,15768455,2403920,451713,1029262,1029262,0,227251,178988,48263,5952105,333187,18245,508923,2431116,2105100,307633,1094282,1087902,695845,197624,13027,181406,6380,20662300,19818599
2017:Q1,BabyBoom,55619671,13662772,11401421,2261351,41956899,4849714,823611,1822743,1822743,0,506273,475746,30527,12245422,801073,1224781,4079595,9379369,5746710,477608,4953129,4936681,3609223,976300,103457,247701,16448,50666542,44013698
2017:Q1,GenX,22723603,8158993,6780718,1378275,14564610,1768825,143401,270484,270484,0,124814,112361,12453,3588344,357256,742626,1958306,3262377,2101324,246853,5520063,5512363,4000529,1381908,55123,74804,7700,17203539,34530622
2017:Q1,Millennial,5641759,2752462,2025214,727248,2889297,660638,33609,135556,135556,0,18302,18128,174,362443,94718,169477,304627,695894,303491,110543,2530818,2528664,1400731,1074618,45841,7474,2154,3110942,28063840
2017:Q2,Silent,21555569,5930201,5087539,842662,15625368,2362346,436313,1036359,1036359,0,221339,173641,47698,5944583,324270,17495,517493,2367993,2094347,302830,1080709,1074474,681554,200285,13096,179540,6234,20474860,19502235
2017:Q2,BabyBoom,56306583,13845360,11587781,2257579,42461222,4775530,815674,1886010,1886010,0,496299,465232,31068,12597713,797383,1216181,4122329,9397408,5873748,482947,4939932,4923451,3567694,983160,112377,260220,16481,51366651,43920184
2017:Q2,GenX,23885783,8425738,7025854,1399885,15460045,1790370,146896,287611,287611,0,131730,118495,13235,3884960,372700,771397,2078456,3379601,2365172,251153,5568443,5560322,4037838,1385310,55382,81793,8121,18317340,34509631
2017:Q2,Millennial,5921914,2886268,2145650,740618,3035646,662406,35450,133188,133188,0,17214,16887,327,377830,100245,178004,328296,733097,355173,114743,2658149,2655884,1486889,1114003,47101,7892,2265,3263765,28715216
2017:Q3,Silent,21306794,5867377,5032572,834804,15439417,2335476,441938,996472,996472,0,214055,168634,45420,5951507,316833,16640,528445,2304271,2030950,302830,1058703,1052684,667941,201884,12478,170381,6019,20248090,19175076
2017:Q3,BabyBoom,56940663,14046073,11794393,2251679,42894590,4776410,850530,1827999,1827999,0,486486,455805,30681,13001134,798046,1208307,4183658,9414494,5850560,496967,4928309,4911950,3541309,987668,114983,267991,16359,52012354,43824666
2017:Q3,GenX,25006475,8678982,7263335,1415646,16327493,1842995,161600,289470,289470,0,138404,124556,13849,4214372,390773,800862,2219903,3497135,2510909,261069,5622896,5614519,4079159,1396144,51867,87349,8377,19383579,34493624
2017:Q3,Millennial,6178014,3006841,2258667,748174,3171173,677092,37784,126709,126709,0,16037,15729,308,395320,104663,186971,356269,771417,377395,121517,2784859,2782458,1566799,1163508,43927,8224,2401,3393156,29373595
2017:Q4,Silent,21194701,5789853,4957066,832787,15404848,2318434,451180,983911,983911,0,199482,155777,43705,6059807,309379,15294,540803,2240049,1988502,298008,1053515,1047736,653554,205855,12191,176135,5779,20141187,18836428
2017:Q4,BabyBoom,58026484,14247283,11986658,2260625,43779201,4832220,895069,1842972,1842972,0,455540,424882,30657,13663694,798974,1204024,4258127,9432874,5892789,502918,4941013,4924832,3518287,999996,120452,286098,16180,53085471,43727546
2017:Q4,GenX,26357278,8911477,7464134,1447343,17445801,1918185,179479,300865,300865,0,140316,125700,14616,4688625,409092,833844,2378274,3616226,2715009,265885,5678545,5669971,4115712,1407742,50245,96273,8574,20678733,34483302
2017:Q4,Millennial,6463454,3116792,2356812,759980,3346662,701984,40293,122051,122051,0,12552,12186,366,422401,109117,197192,388026,811194,415666,126185,2912563,2910015,1641241,1217160,42828,8786,2548,3550891,30038962
2018:Q1,Silent,20793663,5739956,4916708,823248,15053708,2318245,431926,981347,981347,0,192685,150950,41736,5883130,300684,17357,530905,2174366,1929751,293313,1027791,1021798,635952,200922,12019,172904,5993,19765872,18485598
2018:Q1,BabyBoom,58335931,14466192,12199282,2266910,43869739,4978551,880376,1887567,1887567,0,446601,416074,30528,13675840,796615,1174572,4192209,9439349,5888624,509433,4881935,4864877,3453545,985913,127127,298291,17058,53453996,43629225
2018:Q1,GenX,27304060,9254394,7768361,1486034,18049666,2030076,181214,316554,316554,0,146533,131108,15425,4822602,425544,842139,2399872,3730161,2883836,271134,5697863,5687943,4137926,1397317,49302,103397,9921,21606197,34479365
2018:Q1,Millennial,6777253,3295680,2511305,784375,3481573,744444,42349,117684,117684,0,11435,11028,406,426780,114655,200509,396894,850446,445231,131147,3028496,3025948,1738502,1235758,42450,9238,2548,3748757,30711302
2018:Q2,Silent,20431003,5643036,4827946,815090,14787967,2272886,429855,994836,994836,0,187203,147684,39519,5793731,293300,17760,531155,2108474,1871567,287200,997506,991772,620646,201252,12303,157572,5734,19433496,18121891
2018:Q2,BabyBoom,58762047,14603092,12329052,2274040,44158955,4916929,903409,1981976,1981976,0,442183,411894,30289,13908113,798463,1156792,4195856,9452665,5888835,513735,4851201,4834355,3404729,988267,139606,301752,16847,53910846,43530106
2018:Q2,GenX,28308051,9500746,7977979,1522767,18807305,2058681,193618,339542,339542,0,153684,137407,16276,5078692,444632,862050,2492572,3848707,3060089,275038,5744730,5734642,4179324,1396623,50959,107735,10089,22563321,34482514
2018:Q2,Millennial,7049645,3442990,2638059,804931,3606655,748472,44867,113766,113766,0,10755,10330,425,439090,119070,207237,418427,891980,477419,135570,3172659,3169953,1843094,1272047,45302,9510,2706,3876986,31390597
2018:Q3,Silent,20200425,5535654,4730907,804747,14664770,2219047,417394,1028670,1028670,0,182457,145234,37223,5844034,286242,18048,539312,2042441,1804624,282502,972931,967282,605732,202300,11842,147407,5649,19227494,17744613
2018:Q3,BabyBoom,59599650,14724536,12447847,2276690,44875114,4820118,904213,2145642,2145642,0,440453,410408,30045,14507626,801782,1139457,4256946,9474403,5863441,521032,4826958,4809902,3364390,993655,143120,308736,17055,54772693,43430589
2018:Q3,GenX,29550615,9735707,8181585,1554122,19814909,2074027,199789,372761,372761,0,161493,144281,17212,5541791,464763,882521,2646658,3972747,3217409,280948,5807433,5796717,4225694,1409233,48524,113266,10716,23743183,34493451
2018:Q3,Millennial,7338555,3589465,2766681,822784,3749091,745113,47225,110040,110040,0,10334,9888,446,465424,123143,214234,451618,936121,504810,141029,3332561,3329753,1947592,1329381,42913,9867,2808,4005994,32076834
