Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1997:Q2,age55to69,11949961,3093170,2415891,677279,8856791,924223,283609,767735,570133,197603,114703,72739,41964,2309532,126147,181191,551213,2210412,1310102,77924,895407,891812,596966,186625,5463,102758,3595,11054554,18885954
1997:Q2,age40to54,13610804,4324672,3365662,959010,9286132,775676,199752,523469,380059,143410,85016,66723,18293,2096740,262029,348064,1052090,2270889,1547128,125279,2321299,2313690,1708417,483661,14958,106654,7609,11289505,30571434
1997:Q2,ageunder40,5158283,2396704,1693965,702739,2761579,310724,45244,105840,77044,28795,13426,10108,3317,475206,173488,89749,400106,566631,499698,81468,1842275,1837297,1232808,578286,10069,16134,4978,3316008,35829458
1997:Q3,age70plus,6724260,1955856,1629590,326266,4768405,916816,146941,584645,452077,132568,82161,49386,32775,1412870,79797,9227,39462,874680,573370,48436,185400,183127,99191,30653,1119,52163,2273,6538861,15811951
1997:Q3,age55to69,12353718,3147962,2456307,691655,9205756,934829,298957,779817,572554,207263,114511,73264,41246,2498262,129853,192777,598575,2245008,1333614,79553,928747,925136,619533,195396,3206,107001,3611,11424971,18946659
1997:Q3,age40to54,13991759,4384776,3409261,975515,9606983,780565,207112,529766,378501,151265,85351,68042,17309,2250949,268790,359409,1134733,2291759,1571472,127078,2365805,2358162,1744813,492115,8564,112669,7643,11625954,30795731
1997:Q3,ageunder40,5283891,2408102,1711478,696624,2875789,314724,48997,102432,76240,26191,14446,11262,3185,514010,177907,94318,425609,573413,527737,82196,1868334,1863303,1253469,587641,5644,16549,5030,3415558,35800088
1997:Q4,age70plus,6879825,2051650,1722474,329175,4828175,927531,148564,582347,459397,122950,87777,55080,32697,1433220,79098,9169,34533,895505,582370,48062,199892,197639,109049,33387,1637,53566,2253,6679933,15854778
1997:Q4,age55to69,12564993,3168863,2469178,699685,9396130,950224,315424,797702,595864,201837,117022,76687,40336,2562757,131128,195048,596456,2273347,1377247,79774,949984,946357,630404,205491,5253,105208,3627,11615009,19007251
1997:Q4,age40to54,14176580,4424309,3439261,985047,9752271,790881,215202,528630,383315,145316,90729,74371,16358,2296385,272277,354539,1140131,2306433,1629626,127440,2407724,2400045,1766087,503647,13984,116327,7679,11768856,31027088
1997:Q4,ageunder40,5367015,2408429,1704310,704119,2958586,320567,52983,105768,74944,30824,16700,13685,3015,530939,181555,93731,431231,577544,565615,81952,1881794,1876712,1248698,601640,9509,16864,5082,3485221,35765233
1998:Q1,age70plus,7175679,2085989,1758270,327719,5089690,924006,154081,587779,449621,138158,96829,64265,32563,1639129,79697,9675,45859,923846,580378,48411,210806,208614,118987,30358,1752,57517,2192,6964872,15896236
1998:Q1,age55to69,13164143,3230696,2518133,712563,9933447,950312,345255,800937,582463,218474,120020,80669,39351,2917577,133528,208683,659949,2318328,1398275,80583,965404,961787,644936,205090,5794,105967,3617,12198739,19065965
1998:Q1,age40to54,14775078,4505434,3505092,1000342,10269644,785364,233050,536961,377222,159739,98709,83301,15408,2600110,277441,369580,1249296,2339448,1651231,128453,2437560,2429887,1794474,499041,15276,121097,7672,12337518,31267510
1998:Q1,ageunder40,5536297,2430216,1730704,699512,3106081,320094,59605,99511,74508,25003,19883,17050,2833,597873,185495,99317,462384,588237,591587,82094,1873492,1868367,1251093,589554,10506,17214,5126,3662805,35724080
1998:Q2,age70plus,7309159,2144820,1816896,327923,5164340,921134,153023,627398,463180,164219,101613,69197,32416,1662116,79834,10002,41481,942145,577516,48077,220412,218170,121398,32950,1662,62159,2242,7088748,15936298
1998:Q2,age55to69,13450894,3298569,2573253,725316,10152325,950914,354699,863705,619463,244243,120524,82192,38332,2986727,135516,218702,660370,2363055,1417291,80821,999168,995493,666080,216673,5355,107386,3675,12451726,19121035
1998:Q2,age40to54,15044553,4605431,3589060,1016371,10439122,781014,235933,569379,386318,183061,103177,88730,14448,2653481,282191,378490,1260175,2375766,1670592,128924,2490395,2482607,1829771,512658,13944,126234,7788,12554158,31519006
1998:Q2,ageunder40,5627889,2462000,1763855,698144,3165890,319824,62265,86923,72859,14064,22445,19801,2644,615214,189265,102891,468924,600029,616265,81845,1908681,1903495,1270889,605463,9577,17566,5187,3719208,35675812
1998:Q3,age70plus,7072179,2107217,1783228,323989,4964962,920172,159152,639457,485438,154019,118376,86014,32361,1441859,77236,9766,20903,956608,572789,48644,226408,224395,126625,34642,1790,61337,2013,6845771,15974931
1998:Q3,age55to69,13320060,3408756,2662088,746668,9911304,953297,389267,915738,677126,238613,122739,85356,37383,2668733,135109,217247,596520,2398754,1432121,81779,1024591,1021030,685785,226078,5947,103220,3561,12295469,19170692
1998:Q3,age40to54,14877944,4741019,3697302,1043717,10136925,779291,257326,577985,400900,177085,115903,102462,13441,2365934,283770,367868,1170021,2404237,1684364,130225,2541934,2534330,1866185,523566,15377,129202,7604,12336010,31783581
1998:Q3,ageunder40,5654005,2509035,1826639,682396,3144970,320283,69916,89745,70371,19374,27777,25309,2468,564614,192279,100298,451086,608272,638627,82073,1936364,1931164,1286244,616433,10659,17828,5200,3717642,35619614
1998:Q4,age70plus,7571029,2225469,1891958,333511,5345560,953517,172551,607021,473887,133134,116720,83199,33521,1757130,83273,9474,49951,954434,594356,47134,228403,226803,126163,36963,2214,61464,1600,7342625,16012241
1998:Q4,age55to69,13997960,3443171,2696715,746455,10554789,978926,408713,864997,649547,215451,125153,88073,37080,3119908,141394,226042,710275,2429272,1468596,81512,1046670,1043362,700592,229874,7228,105668,3309,12951290,19213950
1998:Q4,age40to54,15723253,4848237,3792333,1055905,10875016,816263,278960,546593,399181,147411,112937,98599,14338,2771900,296580,397426,1325607,2500073,1696638,132039,2609891,2602680,1913142,542815,17809,128915,7211,13113362,32062229
1998:Q4,ageunder40,5791422,2529837,1831909,697928,3261585,333291,73371,98599,70358,28241,24764,22468,2296,651702,195736,103764,474268,610205,613590,82295,1983938,1978830,1317546,631621,12095,17568,5108,3807485,35555199
1999:Q1,age70plus,7626201,2239974,1903249,336726,5386227,952010,185750,611905,455236,156668,116230,81459,34771,1767899,84496,8709,59187,947307,607082,45653,225915,223882,123277,35468,2349,62788,2033,7400287,16048867
1999:Q1,age55to69,14097427,3511568,2759209,752359,10585859,967047,427926,841709,608543,233166,127356,90468,36888,3090787,143482,225192,745829,2448460,1486824,81247,1059107,1055533,712802,226339,7085,109307,3574,13038321,19252929
1999:Q1,age40to54,15978982,4977276,3901624,1075652,11001706,813697,300589,547593,391977,155616,110857,95649,15208,2753456,303696,410730,1359968,2586422,1680773,133924,2659937,2652182,1955223,551195,16597,129167,7755,13319045,32351889
1999:Q1,ageunder40,5771488,2557423,1860854,696570,3214065,331271,76742,89516,70300,19216,22232,20085,2147,654324,197912,102095,468819,607785,580859,82509,2008119,2002959,1345374,629397,10862,17326,5161,3763369,35484401
1999:Q2,age70plus,7895250,2320298,1974738,345560,5574952,946794,188309,591846,443400,148447,118099,82280,35819,1945946,87617,8154,72308,941733,629782,44363,233347,231301,120480,36554,2668,71599,2046,7661903,16085580
1999:Q2,age55to69,14440857,3566575,2809534,757041,10874282,951201,413302,805590,583833,221758,129725,93211,36514,3322738,147197,228832,797758,2471108,1525699,81130,1088456,1084875,728645,227934,7752,120544,3581,13352401,19290532
1999:Q2,age40to54,16506497,5108867,4013616,1095250,11397631,806908,296379,527865,388591,139275,110815,94674,16142,2970902,313286,432409,1422975,2678515,1701569,136007,2730021,2722184,2004303,567889,17342,132650,7837,13776476,32648487
1999:Q2,ageunder40,5825206,2586783,1879764,707018,3238423,327651,73437,91739,69614,22125,20346,18378,1968,702328,200511,102805,470475,606745,559579,82808,2052337,2047197,1379771,639203,11018,17204,5140,3772870,35409581
1999:Q3,age70plus,7863015,2336597,1984951,351645,5526418,957458,197727,579839,432758,147081,128247,91228,37019,1860912,85862,7002,69030,931897,663774,44669,240737,238692,124729,38909,2562,72493,2045,7622278,16123153
1999:Q3,age55to69,14402898,3660309,2892100,768209,10742589,952214,422102,779529,562703,216826,134594,98279,36315,3149886,146711,219601,782927,2484461,1588232,82332,1112917,1109337,747404,231315,6870,123748,3580,13289980,19329658
1999:Q3,age40to54,16655414,5278829,4155679,1123150,11376585,818427,309792,515001,385439,129563,116579,99549,17029,2824512,316927,430882,1379717,2761634,1763562,139553,2807481,2799577,2064135,588002,14661,132780,7903,13847934,32947950
1999:Q3,ageunder40,5812746,2634838,1927110,707728,3177908,330737,74719,90853,68715,22138,20028,18207,1821,678495,201883,96741,447694,601995,550794,83967,2099598,2094481,1414957,653669,8895,16960,5117,3713148,35333102
1999:Q4,age70plus,8439007,2418176,2058431,359744,6020831,983215,215881,517364,444003,73361,149747,111656,38091,2276915,98586,7057,90516,931279,687657,62615,275475,273173,139131,42210,2668,89163,2303,8163532,16162358
1999:Q4,age55to69,15263596,3717209,2944830,772379,11546388,969177,458067,717582,584785,132798,142189,106174,36015,3745430,158730,236969,870951,2518945,1630334,98014,1143735,1139998,755996,234148,6849,143006,3737,14119862,19373209
1999:Q4,age40to54,17715403,5415003,4273108,1141896,12300399,847503,344434,462663,398102,64561,129933,111982,17951,3375060,338664,478411,1504422,2868612,1791662,159035,2885343,2877083,2114772,608568,13990,139753,8260,14830060,33246204
1999:Q4,ageunder40,6008296,2663944,1946842,717102,3344352,340128,81230,103328,67749,35579,21506,19849,1658,789772,206732,104598,464356,605291,532811,94598,2123546,2118411,1424577,668696,8171,16968,5135,3884750,35257325
2000:Q1,age70plus,8664223,2484319,2115204,369115,6179904,999002,229658,481460,423700,57760,154814,116435,38379,2421917,101356,6509,101140,924981,696483,62585,305608,303575,155206,41640,2978,103751,2033,8358615,16203969
2000:Q1,age55to69,15608705,3825800,3041769,784031,11782905,975727,480672,654329,546104,108225,145225,110241,34984,3926092,162218,241394,914930,2541522,1641796,99000,1160048,1156473,759752,229059,7465,160198,3575,14448657,19424083
2000:Q1,age40to54,18273048,5621090,4450519,1170571,12651957,864779,368703,434150,386793,47357,133065,113989,19076,3550084,348057,502361,1558367,2962104,1767846,162442,2943753,2935729,2158062,617182,14619,145866,8024,15329295,33539174
2000:Q1,ageunder40,6088715,2731503,2007292,724211,3357212,345223,85074,99464,66736,32729,20271,18899,1372,827392,209166,105613,464872,603642,500957,95538,2119873,2114802,1423711,665883,8263,16945,5070,3968843,35184612
2000:Q2,age70plus,8634098,2570600,2191534,379066,6063498,1003028,230105,475746,407017,68729,146806,108172,38634,2296404,99792,5559,100204,915285,727375,63192,308272,306188,162828,45098,2883,95379,2084,8325825,16248757
2000:Q2,age55to69,15521119,3936566,3141696,794870,11584552,970180,464087,635131,516153,118978,144800,110836,33964,3701932,162055,236953,911401,2557593,1699870,100552,1175112,1171503,776989,233477,6906,154131,3609,14346007,19485183
2000:Q2,age40to54,18402833,5834083,4636547,1197536,12568750,867736,361240,428772,377253,51519,127730,107547,20182,3352111,351966,509439,1534594,3047034,1821729,166399,3019870,3011725,2217031,639818,12962,141914,8145,15382963,33822786
2000:Q2,ageunder40,6084985,2802685,2069444,733240,3282300,345315,81313,96201,65433,30769,17200,16108,1092,793758,210602,101966,448300,599072,491757,96815,2164269,2159212,1452256,683378,7007,16570,5057,3920716,35117326
2000:Q3,age70plus,8712401,2591397,2207531,383865,6121004,1007616,241369,470062,395345,74717,154845,115996,38849,2301913,100729,4876,104324,907709,763607,63954,324346,322328,171474,50480,2498,97876,2018,8388054,16297495
2000:Q3,age55to69,15743331,4065760,3257986,807774,11677571,965596,480235,619828,496513,123314,148746,115794,32952,3678479,164141,238725,929578,2579821,1770133,102291,1204006,1200431,794512,241028,5695,159196,3575,14539325,19559408
2000:Q3,age40to54,18823631,6049533,4824393,1225139,12774098,870694,379550,422884,370884,52000,132935,111669,21266,3334199,358910,527932,1545565,3136701,1894274,170454,3104406,3096277,2275995,667404,10246,142632,8130,15719224,34092967
2000:Q3,ageunder40,6144314,2874004,2142598,731406,3270310,345614,83793,92780,64100,28681,16580,15763,817,794334,212667,101495,440208,596360,488300,98179,2214651,2209624,1479830,708161,5265,16368,5027,3929663,35057828
2000:Q4,age70plus,8676101,2718730,2323664,395066,5957371,1036974,258334,511372,420286,91086,181967,142907,39060,2019978,98788,3708,96530,896505,790400,62815,313000,310719,171325,56545,3128,79721,2282,8363100,16350956
2000:Q4,age55to69,15536586,4159683,3344156,815527,11376904,987296,513024,682889,542363,140526,157639,125656,31983,3225661,163870,229288,897007,2595650,1822032,102548,1215864,1212121,811024,250692,7124,143281,3743,14320722,19649660
2000:Q4,age40to54,18752652,6238439,4992834,1245605,12514213,902378,411017,453458,393828,59630,149992,127676,22316,2917126,362048,524199,1472237,3215975,1933086,172698,3176651,3168165,2324382,697442,12298,134043,8486,15576001,34345643
2000:Q4,ageunder40,6093162,2933624,2188064,745559,3159538,356190,89343,90511,64133,26378,18489,17939,551,716218,214126,95229,414034,590569,476274,98556,2273685,2268636,1510053,736587,6150,15846,5049,3819477,35008481
2001:Q1,age70plus,8671099,2872286,2468929,403357,5798813,1092098,281804,504116,377423,126694,170480,130367,40114,1802928,100413,2642,81094,888337,811981,62920,299343,297367,172479,55843,2040,67005,1977,8371755,16409912
2001:Q1,age55to69,15420562,4334067,3509713,824354,11086495,1036415,564972,647647,468961,178686,157499,125651,31848,2873200,166817,222152,828985,2620370,1864525,103913,1214887,1211317,825690,248309,4375,132942,3570,14205675,19758838
2001:Q1,age40to54,18805586,6549581,5284497,1265084,12256004,964377,457814,440201,360595,79606,142032,118876,23156,2588534,369510,523996,1339811,3301237,1952514,175979,3219355,3211166,2368099,708167,7240,127660,8189,15586231,34576740
2001:Q1,ageunder40,6116359,3060557,2306619,753938,3055802,377414,98387,82606,61476,21130,15313,14896,417,653017,216490,90140,375504,587424,459898,99610,2296286,2291299,1535092,737405,3392,15410,4988,3820073,34971647
2001:Q2,age70plus,8964950,2929344,2521434,407910,6035607,1105020,285569,486775,355758,131017,172946,131858,41087,1973111,106931,1969,91075,912087,833785,66340,292150,290279,163181,56584,1373,69141,1871,8672801,16475135
2001:Q2,age55to69,15873863,4446291,3612913,833378,11427572,1042055,560408,616623,435144,181479,160764,129093,31671,3110515,174170,224913,875337,2645497,1909173,108117,1257551,1254030,860930,252311,2845,137944,3520,14616313,19889843
2001:Q2,age40to54,19367391,6722678,5440870,1281807,12644713,974484,457172,421989,343559,78430,142745,118754,23991,2795762,382957,542456,1392413,3381399,1971137,182197,3302291,3294180,2435669,726168,4513,127830,8111,16065100,34782183
2001:Q2,ageunder40,6206665,3114297,2358613,755684,3092369,380976,96625,78659,59269,19390,14052,13779,273,699813,220056,89982,379056,586410,444318,102422,2373788,2368829,1602420,749186,2002,15221,4959,3832877,34949686
2001:Q3,age70plus,8807685,2958640,2547317,411322,5849045,1125132,299330,513471,374934,138537,221826,179741,42085,1653889,101031,954,75100,932466,854891,70955,339723,337592,182853,58723,2318,93698,2131,8467962,16547397
2001:Q3,age55to69,15589386,4578747,3732999,845749,11010639,1055941,585192,657408,469351,188057,175862,144311,31551,2610567,170985,219375,802208,2665368,1954285,113448,1315607,1311909,887074,253718,4854,166262,3699,14273778,20045575
2001:Q3,age40to54,19108817,6902186,5601927,1300260,12206630,991902,479720,440420,361032,79388,171272,146475,24797,2325728,380280,543578,1249815,3449270,1985280,189365,3402888,3394442,2506876,742230,7366,137970,8446,15705928,34957900
2001:Q3,ageunder40,6126905,3175038,2421055,753982,2951867,387485,100268,77021,59757,17264,18290,18155,135,605308,220938,85604,340017,582447,428617,105871,2416952,2411964,1633699,759679,3191,15395,4988,3709953,34944963
2001:Q4,age70plus,9185021,3046009,2613688,432321,6139012,1148180,316052,502986,363230,139756,196834,153971,42863,1866737,115824,2066,86766,979435,851080,73052,288294,286103,145248,68956,584,71316,2190,8896727,16627068
2001:Q4,age55to69,16258577,4714580,3851856,862725,11543997,1082834,612918,618456,433151,185305,175109,142300,32809,2960844,185503,228993,861083,2758650,1943088,116517,1340400,1336582,916815,274368,1043,144356,3818,14918177,20228007
2001:Q4,age40to54,19633529,7030547,5722659,1307888,12602982,1014376,504328,422668,339131,83536,155773,131833,23940,2647194,387019,550591,1314001,3444226,1971487,191320,3453983,3445693,2557405,762086,1513,124688,8291,16179545,35101143
2001:Q4,ageunder40,6256349,3228812,2467485,761326,3027537,396980,104978,76049,57650,18399,15671,15422,249,656054,215401,87022,350252,578038,440806,106285,2512262,2507444,1705467,786417,619,14941,4818,3744087,34959037
2002:Q1,age70plus,9376749,3150285,2699802,450484,6226464,1175325,317148,498505,364203,134302,188316,144415,43901,1863291,129301,2882,96904,1020761,858946,75085,315672,313260,168002,73440,188,71630,2411,9061078,16712900
2002:Q1,age55to69,16587910,4851712,3976499,875213,11736197,1115091,597231,595404,419609,175795,178184,143833,34351,2986399,199172,231168,913809,2841957,1958104,119679,1363500,1359457,937216,275888,305,146048,4043,15224410,20435393
2002:Q1,age40to54,19818337,7150646,5844607,1306040,12667690,1040331,491908,411581,328506,83075,149533,126538,22995,2668900,391482,541736,1364351,3419554,1995294,193020,3521962,3513653,2635883,755915,424,121431,8309,16296375,35214481
2002:Q1,ageunder40,6317446,3282027,2515491,766536,3035419,408073,101557,76759,56418,20341,15019,14621,398,643328,209574,84654,357724,568539,463497,106696,2519276,2514603,1721307,778274,169,14854,4673,3798170,34990267
2002:Q2,age70plus,9358469,3251275,2780458,470817,6107194,1177172,314715,550759,376615,174144,170546,125870,44676,1664560,138800,3634,84463,1060860,862160,79526,332108,329630,185335,81806,-1959,64448,2478,9026362,16803242
2002:Q2,age55to69,16529210,4990157,4099085,891072,11539053,1121607,573636,637565,424427,213139,178332,142640,35693,2712265,209654,231835,859330,2925171,1964665,124992,1396945,1392766,969183,286324,-2912,140171,4179,15132265,20665060
2002:Q2,age40to54,19505407,7255426,5948650,1306776,12249981,1034647,472162,439880,327314,112566,137681,115607,22074,2416397,390411,529094,1244922,3387282,2000778,196729,3606104,3597962,2725420,761632,-3888,114797,8143,15899303,35301808
2002:Q2,ageunder40,6258959,3331425,2557118,774307,2927533,408723,96686,71655,56058,15597,13272,12762,510,576413,202897,81485,328392,557720,481942,108347,2564781,2560274,1759190,787882,-1477,14679,4507,3694178,35036210
2002:Q3,age70plus,9154523,3267681,2780104,487576,5886842,1209613,315400,586578,384133,202445,166563,120855,45708,1332349,145208,4425,70748,1101546,871209,83204,334614,331773,185504,88717,-2482,60033,2841,8819909,16896442
2002:Q3,age55to69,16338655,5178872,4263403,915469,11159783,1161548,560014,659631,422537,237094,183172,145845,37326,2222038,217680,233553,794953,3012356,1985018,129821,1447508,1443003,1010938,298243,-3486,137308,4504,14891148,20914333
2002:Q3,age40to54,19071749,7392874,6076693,1316181,11678875,1064632,460020,457144,322222,134921,134029,112960,21068,1970668,385058,517777,1112716,3352729,2024530,199572,3694477,3686176,2814202,767143,-4471,109302,8301,15377272,35367018
2002:Q3,ageunder40,6200878,3400612,2629071,771541,2800265,421894,93636,67054,55394,11659,13182,12523,659,471344,195577,78755,296357,547140,505708,109619,2637759,2633378,1822976,797505,-1663,14561,4381,3563118,35094422
2002:Q4,age70plus,9378270,3298081,2795489,502592,6080189,1222556,332119,628130,368211,259920,158693,111994,46699,1408076,152580,5847,79434,1147323,855550,89881,345248,342302,188897,96999,-4165,60572,2945,9033022,16990850
2002:Q4,age55to69,16899038,5365089,4428509,936580,11533949,1181741,588688,675093,388530,286563,186923,147951,38972,2375118,226796,250288,844759,3113922,1953294,137327,1505056,1500381,1053811,312453,-5559,139676,4675,15393982,21180540
2002:Q4,age40to54,19339137,7518392,6199448,1318943,11820745,1070575,481762,477701,299834,177868,127963,107916,20047,2099925,380569,533739,1153094,3327907,1962569,204941,3786290,3778128,2903666,775572,-6865,105755,8162,15552847,35414009
2002:Q4,ageunder40,6274806,3466041,2697952,768089,2808764,427096,98125,53089,53089,0,12644,11840,804,483441,188450,82851,302901,540554,507228,112385,2712987,2708767,1884754,811984,-2476,14505,4221,3561818,35162460
2003:Q1,age70plus,9494281,3414846,2895263,519583,6079435,1273005,329032,602099,368310,233790,160742,113438,47305,1309947,163488,7023,81736,1185503,873314,93545,353629,350091,187877,99362,-4215,67066,3538,9140653,17084814
2003:Q1,age55to69,17109476,5514238,4565760,948478,11595238,1243391,566982,638540,378661,259879,194621,154330,40291,2251412,239319,260865,862420,3200459,1994779,142451,1558345,1553187,1093643,316706,-5435,148274,5159,15551131,21461007
2003:Q1,age40to54,19316380,7606520,6298266,1308254,11709861,1120267,462096,452877,290231,162647,128449,109348,19101,1982014,380147,537042,1143802,3281713,2013968,207485,3856274,3847722,2981470,768293,-6462,104421,8552,15460106,35446673
2003:Q1,ageunder40,6320697,3514684,2741406,773278,2806013,447589,93589,60499,51981,8519,13334,12439,895,446123,182011,83910,298600,527600,539109,113649,2763416,2759297,1942342,804761,-2301,14494,4119,3557281,35237882
2003:Q2,age70plus,9970527,3493239,2956386,536853,6477288,1294691,328312,600432,377715,222717,206264,158048,48216,1549515,179066,8572,101260,1227598,884950,96628,409876,406104,200226,106110,-3770,103539,3771,9560651,17176682
2003:Q2,age55to69,18021935,5695700,4728190,967509,12326236,1275213,552748,628870,381956,246914,214407,172447,41960,2679047,256337,279724,969807,3298629,2024236,147217,1668254,1662830,1150575,328933,-4733,188054,5424,16353682,21753059
2003:Q2,age40to54,19947796,7718734,6412778,1305956,12229062,1135511,448334,445304,287703,157601,153578,135512,18066,2347563,385151,554161,1262212,3243801,2044018,209429,3984824,3976284,3094317,772609,-5422,114779,8541,15962971,35468908
2003:Q2,ageunder40,6495017,3577740,2801964,775776,2917277,456407,90417,64508,51628,12880,19580,18548,1032,500734,176443,88530,322543,517824,565663,114629,2849419,2845447,2018380,814278,-1915,14704,3972,3645597,35318245
2003:Q3,age70plus,10131867,3516473,2963925,552548,6615395,1296804,323785,594159,408485,185674,193243,144894,48349,1632314,192611,9925,107131,1267545,895677,102202,435627,431737,228075,114764,-5733,94632,3890,9696240,17264804
2003:Q3,age55to69,18606743,5914106,4920361,993745,12692637,1286598,530683,623468,413749,209719,218876,175979,42897,2857964,271855,293794,1008039,3394258,2052845,154256,1722325,1716703,1201318,341426,-6988,180947,5621,16884418,22054024
2003:Q3,age40to54,20195114,7857254,6545315,1311939,12337860,1127881,428337,433554,299819,133735,145658,128436,17222,2490979,387435,561588,1278045,3199863,2071033,213487,4091193,4082792,3205986,777703,-7740,106843,8401,16103921,35484606
2003:Q3,ageunder40,6601539,3655342,2882703,772639,2946197,457372,85932,73884,52784,21101,18529,17469,1060,510480,170394,90788,323981,506363,591649,116825,2913940,2910129,2072484,825783,-2659,14522,3810,3687599,35401105
2003:Q4,age70plus,10545616,3572581,3002671,569910,6973035,1312663,320980,653502,443209,210293,183698,134810,48888,1831869,205626,11603,125603,1309061,910224,108206,435312,431347,225589,121937,4718,79102,3966,10110304,17347528
2003:Q4,age55to69,19559941,6128627,5110090,1018537,13431313,1313926,514196,681720,451221,230499,224702,180419,44283,3234510,287213,314914,1111140,3496118,2091049,161824,1787494,1781698,1252332,356478,5807,167080,5796,17772447,22361227
2003:Q4,age40to54,20792459,7993115,6677545,1315571,12799344,1136653,412912,467420,313699,153721,139429,123160,16270,2801835,388945,580185,1382731,3159902,2111466,217864,4188743,4180528,3292905,785020,6158,96445,8215,16603716,35497665
2003:Q4,ageunder40,6758664,3732479,2958832,773647,3026184,464028,82473,72605,53970,18634,17959,16811,1148,547264,164171,95979,344734,496352,621404,119215,3003797,3000155,2144049,839497,2274,14334,3643,3754866,35484020
2004:Q1,age70plus,11176076,3706122,3115011,591111,7469954,1349930,317441,917425,694547,222878,201230,151255,49975,1921074,213253,13139,130441,1361828,933961,110232,451240,447186,233633,124880,4407,84266,4054,10724835,17423203
2004:Q1,age55to69,20717570,6397034,5352462,1044572,14320536,1366135,497321,1061937,822051,239886,237096,190818,46278,3436377,297901,332610,1146287,3627717,2151084,166072,1840577,1834596,1293586,360941,5319,174750,5982,18876993,22671994
2004:Q1,age40to54,21432774,8219834,6898920,1320915,13212940,1170603,397396,621121,455919,165202,147499,132334,15164,2959075,383985,591896,1390530,3148251,2183768,218816,4256006,4247963,3370855,777668,5461,93979,8043,17176768,35511978
2004:Q1,ageunder40,6945268,3858549,3077390,781159,3086719,479457,79007,76588,58581,18007,21014,19695,1319,554655,156853,99457,344428,495711,659872,119677,3044332,3040856,2191625,832983,1984,14265,3476,3900936,35564547
2004:Q2,age70plus,11209305,3733466,3126703,606763,7475838,1369487,312831,866973,663351,203622,213718,162630,51088,1876119,223142,14489,134140,1382344,970427,112169,486684,482248,255470,130383,4387,92009,4437,10722620,17490178
2004:Q2,age55to69,21229750,6688858,5611471,1077387,14540892,1399795,479346,974805,754679,220126,248023,199663,48360,3419372,310929,346105,1176315,3774359,2241507,170336,1921812,1915447,1354650,370362,5213,185222,6365,19307938,22983653
2004:Q2,age40to54,21708018,8441406,7107422,1333984,13266612,1184849,381319,580498,426995,153503,152457,138415,14041,2930561,381837,595962,1391126,3147955,2300293,219754,4372521,4364335,3489244,777500,5189,92402,8186,17335497,35531441
2004:Q2,ageunder40,7094468,3979600,3202623,776977,3114868,487880,75422,81191,58564,22627,23541,22043,1498,529708,149922,100952,342498,493267,710390,120098,3116561,3113221,2260877,836295,1859,14191,3340,3977907,35640241
2004:Q3,age70plus,11482855,3891893,3268240,623653,7590962,1376355,307842,930166,704062,226104,205001,152948,52053,1856890,231972,15965,134948,1402626,1012073,117123,498370,493708,263943,138476,-1286,92575,4661,10984486,17546801
2004:Q3,age55to69,21907250,6950728,5856126,1094602,14956522,1420096,461822,1045541,806623,238918,256441,206094,50347,3447142,323219,362347,1191873,3924750,2345914,177377,1994141,1987491,1413824,386858,-1493,188302,6650,19913109,23293529
2004:Q3,age40to54,22077251,8660070,7332413,1327657,13417181,1185693,365955,611585,439156,172429,146770,133818,12953,2942239,378621,604145,1372943,3149433,2436442,223355,4475975,4467811,3594126,787079,-1450,88056,8163,17601277,35559949
2004:Q3,ageunder40,7236055,4098222,3316297,781925,3137832,491363,71979,78626,58063,20563,23319,21660,1660,510549,142746,103505,336396,491188,766198,121961,3202748,3199563,2333511,852462,-493,14083,3184,4033307,35708662
2004:Q4,age70plus,11850512,3976348,3356007,620341,7874164,1394590,309802,938049,773082,164967,232117,179402,52714,2031793,235642,15651,144225,1399411,1049333,123553,529638,524915,277313,138918,-1679,110363,4723,11320875,17591965
2004:Q4,age55to69,22965280,7230156,6102293,1127863,15735123,1477605,467375,1110105,925976,184129,266962,215500,51463,3770186,335581,375916,1311552,3991333,2442432,186075,2119290,2112418,1501602,407015,-2033,205834,6872,20845989,23599211
2004:Q4,age40to54,22876137,8907072,7557651,1349421,13969066,1230889,360948,622467,492589,129878,164060,150704,13357,3142703,386166,630386,1484181,3246640,2473698,226927,4568457,4560157,3669474,800773,-2009,91919,8300,18307680,35600424
2004:Q4,ageunder40,7522468,4264165,3463620,800545,3258303,500538,71212,86124,57876,28249,28152,25964,2188,548346,145058,110056,355440,514961,773348,125067,3300569,3297339,2410760,873412,-706,13872,3230,4221900,35767701
2005:Q1,age70plus,11952532,4093163,3476801,616362,7859369,1410655,302868,908339,740466,167873,217332,163926,53406,2040922,231963,14830,134532,1383884,1086640,127405,485691,480972,246032,128314,-4802,111428,4719,11466841,17626731
